,date_performed,bioassay_performed,biological_rep_number,technical_rep_number,performed_by,kd_scored_by,Mort_ScoredBy,X48hr_scored_by,X72hr_scored_by,mosquito_wet_weights_g,mosquito_dry_weights_g,mosquito_wing_lengths,start_exposure_temperature_c,start_exposure_humidity_percentage,end_exposure_temperature_c,end_exposure_humidity_percentage,X24_hour_temperature_c,Mort_Humid_Perc,X48_hour_temperature_c,X48_hour_humidity_percentage,X72_hour_temperature_c,X72_hour_humidity_percentage,colony,insecticide,concentration_percentage,concentration_mgm2,concentration_ugbottle,Knockdown_60min,Mortality_24hr,X48_hour_dead,X72_hour_dead,total_mosquitoes,data_input_checked,bioassay_notes,RawMortProp,StartHumidProp,EndHumidProp,MortHumidProp,HumidDelta,Alive,Year,bottles_coated_by
431,28/02/2023,bottle bioassay,5,6,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,28,21,NA,NA,28,NA,NA,0.75,NA,NA,NA,NA,7,2023,jag
432,28/02/2023,bottle bioassay,5,7,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,29,22,NA,NA,29,NA,NA,0.75862069,NA,NA,NA,NA,7,2023,jag
433,07/03/2023,bottle bioassay,6,1,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,26,NA,NA,0.038461538,NA,NA,NA,NA,25,2023,jag
434,07/03/2023,bottle bioassay,6,2,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,3,NA,NA,24,NA,NA,0.125,NA,NA,NA,NA,21,2023,jag
435,07/03/2023,bottle bioassay,6,1,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,21,NA,NA,21,NA,NA,1,NA,NA,NA,NA,0,2023,jag
436,07/03/2023,bottle bioassay,6,2,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,25,NA,NA,25,NA,NA,1,NA,NA,NA,NA,0,2023,jag
437,07/03/2023,bottle bioassay,6,3,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,24,NA,NA,24,NA,NA,1,NA,NA,NA,NA,0,2023,jag
438,07/03/2023,bottle bioassay,6,4,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,23,NA,NA,23,NA,NA,1,NA,NA,NA,NA,0,2023,jag
439,07/03/2023,bottle bioassay,6,5,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,22,NA,NA,22,NA,NA,1,NA,NA,NA,NA,0,2023,jag
440,07/03/2023,bottle bioassay,6,6,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,23,NA,NA,23,NA,NA,1,NA,NA,NA,NA,0,2023,jag
441,07/03/2023,bottle bioassay,6,7,gpr,gpr,gpr,NA,NA,0.000454167,0.00043,2.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,22,NA,NA,22,NA,NA,1,NA,NA,NA,NA,0,2023,jag
442,09/03/2023,bottle bioassay,4,1,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,24,NA,NA,0,0.749,0.758,0.743,0.9,24,2023,gpr
443,09/03/2023,bottle bioassay,4,2,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,2,NA,NA,26,NA,NA,0.076923077,0.749,0.758,0.743,0.9,24,2023,gpr
444,09/03/2023,bottle bioassay,4,1,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,15,NA,NA,26,NA,NA,0.576923077,0.749,0.758,0.743,0.9,11,2023,gpr
445,09/03/2023,bottle bioassay,4,2,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,19,NA,NA,26,NA,NA,0.730769231,0.749,0.758,0.743,0.9,7,2023,gpr
446,09/03/2023,bottle bioassay,4,3,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,12,NA,NA,25,NA,NA,0.48,0.749,0.758,0.743,0.9,13,2023,gpr
447,09/03/2023,bottle bioassay,4,4,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,16,NA,NA,24,NA,NA,0.666666667,0.749,0.758,0.743,0.9,8,2023,gpr
448,09/03/2023,bottle bioassay,4,5,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.749,0.758,0.743,0.9,9,2023,gpr
449,09/03/2023,bottle bioassay,4,6,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.749,0.758,0.743,0.9,9,2023,gpr
450,09/03/2023,bottle bioassay,4,7,jag,jag,gpr,NA,NA,0.00739,0.00048,2.9829,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,12,NA,NA,26,NA,NA,0.461538462,0.749,0.758,0.743,0.9,14,2023,gpr
451,14/03/2023,bottle bioassay,5,1,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,3,NA,NA,30,NA,NA,0.1,NA,NA,NA,NA,27,2023,gpr
452,14/03/2023,bottle bioassay,5,2,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,2,2,NA,NA,25,NA,NA,0.08,NA,NA,NA,NA,23,2023,gpr
453,14/03/2023,bottle bioassay,5,1,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,13,NA,NA,25,NA,NA,0.52,NA,NA,NA,NA,12,2023,gpr
454,14/03/2023,bottle bioassay,5,2,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,8,NA,NA,24,NA,NA,0.333333333,NA,NA,NA,NA,16,2023,gpr
455,14/03/2023,bottle bioassay,5,3,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,12,NA,NA,26,NA,NA,0.461538462,NA,NA,NA,NA,14,2023,gpr
456,14/03/2023,bottle bioassay,5,4,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,20,11,NA,NA,26,NA,NA,0.423076923,NA,NA,NA,NA,15,2023,gpr
457,14/03/2023,bottle bioassay,5,5,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,3,NA,NA,27,NA,NA,0.111111111,NA,NA,NA,NA,24,2023,gpr
458,14/03/2023,bottle bioassay,5,6,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,15,NA,NA,25,NA,NA,0.6,NA,NA,NA,NA,10,2023,gpr
459,14/03/2023,bottle bioassay,5,7,jag,jag,gpr,NA,NA,0.000736,0.000327,2.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,18,16,NA,NA,27,NA,NA,0.592592593,NA,NA,NA,NA,11,2023,gpr
460,28/03/2023,bottle bioassay,6,1,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,1,NA,NA,23,NA,NA,0.043478261,0.753,0.759,0.754,0.6,22,2023,gpr
461,28/03/2023,bottle bioassay,6,2,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,2,NA,NA,20,NA,NA,0.1,0.753,0.759,0.754,0.6,18,2023,gpr
462,28/03/2023,bottle bioassay,6,1,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,20,NA,NA,24,NA,NA,0.833333333,0.753,0.759,0.754,0.6,4,2023,gpr
463,28/03/2023,bottle bioassay,6,2,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,23,NA,NA,26,NA,NA,0.884615385,0.753,0.759,0.754,0.6,3,2023,gpr
464,28/03/2023,bottle bioassay,6,3,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,21,NA,NA,25,NA,NA,0.84,0.753,0.759,0.754,0.6,4,2023,gpr
465,28/03/2023,bottle bioassay,6,4,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,18,NA,NA,24,NA,NA,0.75,0.753,0.759,0.754,0.6,6,2023,gpr
466,28/03/2023,bottle bioassay,6,5,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,15,NA,NA,21,NA,NA,0.714285714,0.753,0.759,0.754,0.6,6,2023,gpr
467,28/03/2023,bottle bioassay,6,6,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,18,NA,NA,22,NA,NA,0.818181818,0.753,0.759,0.754,0.6,4,2023,gpr
468,28/03/2023,bottle bioassay,6,7,jag,jag,gpr,NA,NA,0.000514815,0.00041,2.9463,27,75.3,26.9,75.9,27,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,19,NA,NA,25,NA,NA,0.76,0.753,0.759,0.754,0.6,6,2023,gpr
